SrcAddr,DstAddr,TimeWindow,Packets,Timestamp
10.155.15.2,109.105.109.206,7,829:outgoing; 109:outgoing; 109:outgoing; 104:incoming; 1187:outgoing; 104:incoming; 109:outgoing; 1187:outgoing; 109:outgoing; 811:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming,2022-08-26 14:00; 2022-08-26 14:01; 2022-08-26 14:02; 2022-08-26 14:03; 2022-08-26 14:04; 2022-08-26 14:05; 2022-08-26 14:06; 2022-08-26 14:07
10.155.15.2,109.105.109.206,7,1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 915:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming,2022-08-26 14:07; 2022-08-26 14:08; 2022-08-26 14:09; 2022-08-26 14:10; 2022-08-26 14:11; 2022-08-26 14:12; 2022-08-26 14:13; 2022-08-26 14:14
10.155.15.2,109.105.109.206,7,109:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 812:outgoing; 1187:outgoing; 1187:outgoing; 104:incoming; 109:outgoing; 829:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 940:incoming; 109:outgoing; 109:outgoing; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 873:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming; 1332:incoming,2022-08-26 14:14; 2022-08-26 14:15; 2022-08-26 14:16; 2022-08-26 14:17; 2022-08-26 14:18; 2022-08-26 14:19
10.155.15.2,109.105.109.206,7,74:incoming; 74:incoming; 74:incoming; 102:outgoing; 106:incoming; 619:outgoing; 114:incoming; 110:outgoing; 729:incoming; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 74:incoming; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 74:incoming; 102:outgoing; 74:incoming; 102:outgoing; 102:outgoing,2022-08-26 14:22; 2022-08-26 14:23
10.155.15.2,109.105.109.206,7,254:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 107:outgoingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 107:outgoingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 316:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA,2022-08-26 14:49; 2022-08-26 14:50; 2022-08-26 14:51; 2022-08-26 14:52; 2022-08-26 14:53; 2022-08-26 14:54; 2022-08-26 14:55; 2022-08-26 14:56
10.155.15.2,109.105.109.206,7,1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 616:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 829:outgoingA; 107:outgoingA; 1332:incomingA; 812:outgoingA; 104:incomingA; 104:incomingA; 1175:outgoingA; 1175:outgoingA; 812:outgoingA; 186:incomingA; 107:outgoingA; 107:outgoingA; 107:outgoingA; 107:outgoingA; 104:incomingA; 107:outgoingA; 107:outgoingA; 107:outgoingA; 107:outgoingA; 1332:incomingA; 107:outgoingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA,2022-08-26 14:56; 2022-08-26 14:57; 2022-08-26 14:58; 2022-08-26 14:59; 2022-08-26 15:00; 2022-08-26 15:01; 2022-08-26 15:02; 2022-08-26 15:03
10.155.15.2,109.105.109.206,7,1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 161:incomingA; 1332:incomingA; 273:incomingA; 1332:incomingA; 107:outgoingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 107:outgoingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 107:outgoingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 104:incomingA; 1176:outgoingA; 811:outgoingA,2022-08-26 15:03; 2022-08-26 15:04; 2022-08-26 15:05; 2022-08-26 15:06; 2022-08-26 15:07; 2022-08-26 15:08; 2022-08-26 15:09; 2022-08-26 15:10
10.155.15.2,109.105.109.206,7,1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 104:incomingA; 1332:incomingA; 1332:incomingA; 1176:outgoingA; 1176:outgoingA; 811:outgoingA; 828:outgoingA; 107:outgoingA; 107:outgoingA; 107:outgoingA; 818:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA,2022-08-26 15:10; 2022-08-26 15:11; 2022-08-26 15:12; 2022-08-26 15:13; 2022-08-26 15:14; 2022-08-26 15:15; 2022-08-26 15:16; 2022-08-26 15:17
10.155.15.2,109.105.109.206,7,1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 109:outgoingA; 1332:incomingA; 1332:incomingA; 923:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 109:outgoingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 109:outgoingA; 1332:incomingA; 109:outgoingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA; 1332:incomingA,2022-08-26 15:17; 2022-08-26 15:18
10.155.15.2,109.105.109.206,7,102:outgoing; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 102:outgoing; 102:outgoing; 74:incoming; 74:incoming; 74:incoming; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 74:incoming; 102:outgoing; 74:incoming; 74:incoming; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 74:incoming; 102:outgoing; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 102:outgoing; 102:outgoing; 74:incoming; 74:incoming; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 74:incoming; 74:incoming; 74:incoming; 74:incoming,2022-08-29 14:47; 2022-08-29 14:48; 2022-08-29 14:49; 2022-08-29 14:50; 2022-08-29 14:51; 2022-08-29 14:52; 2022-08-29 14:53; 2022-08-29 14:54
10.155.15.2,109.105.109.206,7,102:outgoing; 1254:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 815:outgoing; 102:outgoing; 74:incoming; 102:outgoing; 102:outgoing; 74:incoming; 268:incoming; 74:incoming; 1518:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 102:outgoing; 102:outgoing; 102:outgoing; 106:incoming; 106:incoming; 74:incoming; 106:incoming; 815:outgoing; 1259:outgoing; 102:outgoing; 114:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing,2022-08-29 14:54; 2022-08-29 14:55; 2022-08-29 14:56; 2022-08-29 14:57; 2022-08-29 14:58; 2022-08-29 14:59; 2022-08-29 15:00; 2022-08-29 15:01
10.155.15.2,109.105.109.206,7,1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1150:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 540:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 801:outgoing; 1432:incoming; 1432:incoming; 104:incoming; 794:outgoing; 756:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 104:incoming; 107:outgoing; 1432:incoming; 753:outgoing; 107:outgoing; 760:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 1127:incoming; 1432:incoming; 1432:incoming; 1432:incoming,2022-08-29 15:01; 2022-08-29 15:02; 2022-08-29 15:03; 2022-08-29 15:04; 2022-08-29 15:05; 2022-08-29 15:06; 2022-08-29 15:07; 2022-08-29 15:08
10.155.15.2,109.105.109.207,7,274:outgoing; 102:incoming; 116:incoming; 106:outgoing; 274:outgoing; 102:incoming; 116:incoming; 106:outgoing; 106:outgoing; 116:incoming; 274:outgoing; 102:incoming; 106:outgoing; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 265:outgoing; 102:incoming; 116:incoming; 116:incoming; 106:outgoing; 265:outgoing; 102:incoming; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 266:outgoing; 102:incoming; 116:incoming; 106:outgoing; 116:incoming; 265:outgoing; 102:incoming; 106:outgoing; 266:outgoing; 102:incoming; 116:incoming; 106:outgoing; 266:outgoing; 102:incoming; 116:incoming; 106:outgoing; 265:outgoing; 118:incoming; 98:incoming; 106:outgoing; 265:outgoing; 102:incoming,2022-08-26 13:28; 2022-08-26 13:29; 2022-08-26 13:30; 2022-08-26 13:31; 2022-08-26 13:32; 2022-08-26 13:33; 2022-08-26 13:34; 2022-08-26 13:35
10.155.15.2,109.105.109.207,7,116:incoming; 106:outgoing; 265:outgoing; 102:incoming; 274:outgoing; 102:incoming; 116:incoming; 106:outgoing; 274:outgoing; 102:incoming; 116:incoming; 106:outgoing; 106:outgoing; 116:incoming; 102:incoming; 274:outgoing; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 266:outgoing; 102:incoming; 116:incoming; 106:outgoing; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding,2022-08-26 13:35; 2022-08-26 13:36; 2022-08-26 13:37
10.155.15.2,109.105.109.207,7,102:incoming; 265:outgoing; 116:incoming; 106:outgoing; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 116:incoming; 106:outgoing; 265:outgoing; 102:incoming; 274:outgoing; 102:incoming; 116:incoming; 106:outgoing; 106:outgoing; 102:incoming; 116:incoming; 274:outgoing; 106:outgoing; 116:incoming; 274:outgoing; 102:incoming; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 102:incoming; 265:outgoing; 116:incoming; 106:outgoing; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 274:outgoing; 102:incoming; 116:incoming; 106:outgoing; 274:outgoing; 102:incoming; 116:incoming; 106:outgoing; 106:outgoing; 116:incoming; 274:outgoing; 102:incoming; 265:outgoing; 102:incoming,2022-08-26 13:53; 2022-08-26 13:54; 2022-08-26 13:55; 2022-08-26 13:56; 2022-08-26 13:57; 2022-08-26 13:58; 2022-08-26 13:59; 2022-08-26 14:00
10.155.15.2,109.105.109.207,7,265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 106:outgoing; 116:incoming; 102:incoming; 265:outgoing; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 106:outgoing; 116:incoming; 102:incoming; 274:outgoing; 274:outgoing; 102:incoming; 116:incoming; 106:outgoing; 274:outgoing; 102:incoming; 116:incoming; 106:outgoing; 274:outgoing; 102:incoming; 116:incoming; 106:outgoing; 106:outgoing; 116:incoming; 102:incoming; 274:outgoing; 274:outgoing; 102:incoming; 116:incoming; 106:outgoing; 106:outgoing; 265:outgoing; 102:incoming; 116:incoming; 116:incoming; 102:incoming; 265:outgoing; 106:outgoing; 106:outgoing; 265:outgoing,2022-08-26 14:00; 2022-08-26 14:01; 2022-08-26 14:02; 2022-08-26 14:03; 2022-08-26 14:04; 2022-08-26 14:05; 2022-08-26 14:06; 2022-08-26 14:07
10.155.15.2,109.105.109.207,7,102:incoming; 266:outgoing; 116:incoming; 106:outgoing; 266:outgoing; 102:incoming; 116:incoming; 107:outgoing; 265:outgoing; 102:incoming; 116:incoming; 107:outgoing; 266:outgoing; 102:incoming; 116:incoming; 107:outgoing; 107:outgoing; 116:incoming; 103:incoming; 266:outgoing; 265:outgoing; 103:incoming; 117:incoming; 107:outgoing; 265:outgoing; 103:incoming; 117:incoming; 107:outgoing; 265:outgoing; 103:incoming; 117:incoming; 107:outgoing; 265:outgoing; 107:outgoing; 117:incoming; 103:incoming; 117:incoming; 103:incoming; 107:outgoing; 265:outgoing; 107:outgoing; 103:incoming; 265:outgoing; 117:incoming; 107:outgoing; 274:outgoing; 117:incoming; 103:incoming; 274:outgoing; 103:incoming,2022-08-26 14:08; 2022-08-26 14:09; 2022-08-26 14:10; 2022-08-26 14:11; 2022-08-26 14:12; 2022-08-26 14:13; 2022-08-26 14:14
10.155.15.2,109.105.109.207,7,266:outgoing; 103:incoming; 117:incoming; 107:outgoing; 103:incoming; 117:incoming; 107:outgoing; 265:outgoing; 265:outgoing; 103:incoming; 117:incoming; 107:outgoing; 107:outgoing; 266:outgoing; 117:incoming; 103:incoming; 117:incoming; 103:incoming; 266:outgoing; 117:incoming; 107:outgoing; 110:outgoing; 265:outgoing; 103:incoming; 117:incoming; 107:outgoing; 117:incoming; 110:outgoing; 266:outgoing; 103:incoming; 117:incoming; 107:outgoing; 107:outgoing; 103:incoming; 266:outgoing; 117:incoming; 107:outgoing; 265:outgoing; 103:incoming; 117:incoming; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding,2022-08-26 14:15; 2022-08-26 14:16; 2022-08-26 14:17; 2022-08-26 14:18
10.155.15.2,109.105.109.207,7,1328:outgoing; 390:outgoing; 1332:incoming; 1328:outgoing; 386:outgoing; 105:incoming; 287:incoming; 106:outgoing; 106:outgoing; 1332:incoming; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding; 0:padding,2022-08-26 14:22; 2022-08-26 14:23
10.155.15.2,109.105.109.207,7,265:outgoingA; 106:outgoingA; 102:incomingA; 116:incomingA; 266:outgoingA; 116:incomingA; 102:incomingA; 106:outgoingA; 116:incomingA; 265:outgoingA; 102:incomingA; 106:outgoingA; 116:incomingA; 106:outgoingA; 102:incomingA; 266:outgoingA; 266:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 116:incomingA; 102:incomingA; 265:outgoingA; 106:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 106:outgoingA; 266:outgoingA; 102:incomingA; 116:incomingA; 266:outgoingA; 116:incomingA; 102:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA,2022-08-26 14:50; 2022-08-26 14:51; 2022-08-26 14:52; 2022-08-26 14:53; 2022-08-26 14:54; 2022-08-26 14:55; 2022-08-26 14:56
10.155.15.2,109.105.109.207,7,266:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 116:incomingA; 102:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 274:outgoingA; 118:incomingA; 98:incomingA; 106:outgoingA; 106:outgoingA; 274:outgoingA; 116:incomingA; 102:incomingA; 274:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 102:incomingA; 116:incomingA; 265:outgoingA; 106:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA,2022-08-26 14:57; 2022-08-26 14:58; 2022-08-26 14:59; 2022-08-26 15:00; 2022-08-26 15:01; 2022-08-26 15:02; 2022-08-26 15:03
10.155.15.2,109.105.109.207,7,116:incomingA; 266:outgoingA; 105:incomingA; 106:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 266:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 106:outgoingA; 102:incomingA; 265:outgoingA; 116:incomingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 266:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 106:outgoingA; 116:incomingA; 266:outgoingA; 102:incomingA; 106:outgoingA; 266:outgoingA; 116:incomingA; 102:incomingA; 266:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 265:outgoingA; 102:incomingA; 116:incomingA; 106:outgoingA; 106:outgoingA; 102:incomingA,2022-08-26 15:04; 2022-08-26 15:05; 2022-08-26 15:06; 2022-08-26 15:07; 2022-08-26 15:08; 2022-08-26 15:09; 2022-08-26 15:10
10.155.15.2,109.105.109.207,7,274:outgoingA; 116:incomingA; 102:incomingA; 107:outgoingA; 116:incomingA; 107:outgoingA; 102:incomingA; 266:outgoingA; 266:outgoingA; 102:incomingA; 116:incomingA; 107:outgoingA; 266:outgoingA; 102:incomingA; 116:incomingA; 107:outgoingA; 107:outgoingA; 116:incomingA; 274:outgoingA; 102:incomingA; 103:incomingA; 116:incomingA; 107:outgoingA; 274:outgoingA; 274:outgoingA; 103:incomingA; 116:incomingA; 107:outgoingA; 274:outgoingA; 103:incomingA; 116:incomingA; 107:outgoingA; 107:outgoingA; 116:incomingA; 103:incomingA; 274:outgoingA; 107:outgoingA; 274:outgoingA; 103:incomingA; 116:incomingA; 265:outgoingA; 103:incomingA; 117:incomingA; 107:outgoingA; 266:outgoingA; 103:incomingA; 117:incomingA; 107:outgoingA; 266:outgoingA; 103:incomingA,2022-08-26 15:11; 2022-08-26 15:12; 2022-08-26 15:13; 2022-08-26 15:14; 2022-08-26 15:15; 2022-08-26 15:16; 2022-08-26 15:17; 2022-08-26 15:18
10.155.15.2,109.105.109.207,7,106:outgoing; 106:outgoing; 287:incoming; 105:incoming; 1432:incoming; 1428:outgoing; 1432:incoming; 1428:outgoing; 381:outgoing; 385:outgoing; 265:outgoing; 102:incoming; 116:incoming; 265:outgoing; 102:incoming; 106:outgoing; 265:outgoing; 265:outgoing; 106:outgoing; 102:incoming; 102:incoming; 116:incoming; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 106:outgoing; 102:incoming; 265:outgoing; 265:outgoing; 102:incoming; 116:incoming; 265:outgoing; 102:incoming; 116:incoming; 265:outgoing; 102:incoming; 106:outgoing; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 102:incoming; 106:outgoing; 264:outgoing; 102:incoming; 116:incoming; 264:outgoing; 265:outgoing; 265:outgoing,2022-08-29 14:47; 2022-08-29 14:48; 2022-08-29 14:49; 2022-08-29 14:50; 2022-08-29 14:51; 2022-08-29 14:52; 2022-08-29 14:53; 2022-08-29 14:54
10.155.15.2,109.105.109.207,7,102:incoming; 273:outgoing; 102:incoming; 116:incoming; 273:outgoing; 106:outgoing; 102:incoming; 101:outgoing; 116:incoming; 106:outgoing; 265:outgoing; 102:incoming; 265:outgoing; 116:incoming; 265:outgoing; 102:incoming; 102:incoming; 106:outgoing; 102:incoming; 265:outgoing; 102:incoming; 116:incoming; 265:outgoing; 106:outgoing; 109:outgoing; 106:outgoing; 116:incoming; 102:incoming; 265:outgoing; 116:incoming; 106:outgoing; 116:incoming; 265:outgoing; 102:incoming; 265:outgoing; 102:incoming; 116:incoming; 265:outgoing; 106:outgoing; 102:incoming; 265:outgoing; 116:incoming; 106:outgoing; 265:outgoing; 102:incoming; 102:incoming; 116:incoming; 106:outgoing; 102:incoming; 265:outgoing,2022-08-29 14:54; 2022-08-29 14:55; 2022-08-29 14:56; 2022-08-29 14:57; 2022-08-29 14:58; 2022-08-29 14:59; 2022-08-29 15:00; 2022-08-29 15:01
10.155.15.2,109.105.109.207,7,106:outgoing; 102:incoming; 98:incoming; 265:outgoing; 265:outgoing; 118:incoming; 102:incoming; 106:outgoing; 265:outgoing; 102:incoming; 265:outgoing; 116:incoming; 265:outgoing; 102:incoming; 116:incoming; 265:outgoing; 106:outgoing; 102:incoming; 265:outgoing; 265:outgoing; 102:incoming; 116:incoming; 102:incoming; 106:outgoing; 106:outgoing; 116:incoming; 265:outgoing; 265:outgoing; 102:incoming; 265:outgoing; 102:incoming; 116:incoming; 106:outgoing; 265:outgoing; 265:outgoing; 102:incoming; 116:incoming; 102:incoming; 106:outgoing; 116:incoming; 102:incoming; 106:outgoing; 265:outgoing; 265:outgoing; 102:incoming; 265:outgoing; 102:incoming; 116:incoming; 265:outgoing; 106:outgoing,2022-08-29 15:01; 2022-08-29 15:02; 2022-08-29 15:03; 2022-08-29 15:04; 2022-08-29 15:05; 2022-08-29 15:06; 2022-08-29 15:07; 2022-08-29 15:08
10.155.15.2,13.32.123.55,7,110:outgoing; 102:outgoing; 106:incoming; 195:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 277:incoming; 64:incoming; 1518:incoming; 64:incoming; 106:incoming; 269:outgoing; 102:outgoing; 114:incoming; 604:incoming; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 1188:incoming; 102:outgoing; 102:outgoing; 133:outgoing; 102:outgoing; 114:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 64:incoming; 64:incoming; 64:incoming; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing,2022-08-29 14:51
10.155.15.2,142.250.150.100,7,1328:outgoing; 111:outgoing; 107:incoming; 202:incoming; 111:outgoing; 113:outgoing; 111:outgoing; 1328:outgoing; 107:incoming; 111:outgoing; 107:incoming; 107:incoming; 161:incoming; 858:incoming; 1332:incoming; 1173:outgoing; 156:outgoing; 397:incoming; 1332:incoming; 107:incoming; 397:incoming; 859:incoming; 107:incoming; 107:incoming; 160:incoming; 1173:outgoing; 156:outgoing; 1328:outgoing; 111:outgoing; 202:incoming; 111:outgoing; 109:incoming; 111:outgoing; 151:outgoing; 1328:outgoing; 113:outgoing; 1328:outgoing; 155:outgoing; 1173:outgoing; 111:outgoing; 111:outgoing; 109:incoming; 202:incoming; 113:outgoing; 112:outgoing; 111:outgoing; 107:incoming; 397:incoming; 148:incoming; 1328:outgoing,2022-08-26 13:53; 2022-08-26 13:54; 2022-08-26 13:55; 2022-08-26 13:56; 2022-08-26 13:57
